,record,beat,sym,pos,block,k
93529,222,509,N,148486,145,38
93530,222,510,N,148787,145,38
93531,222,511,N,149060,145,38
93532,222,512,N,149371,145,38
93533,222,513,N,149653,146,26
93534,222,514,N,149912,146,26
93535,222,515,N,150242,146,26
93536,222,516,N,150525,146,26
93537,222,517,N,150854,147,39
93538,222,518,N,151132,147,39
93539,222,519,N,151425,147,39
93540,222,520,N,151713,148,31
93541,222,521,N,151979,148,31
93542,222,522,N,152310,148,31
93543,222,523,N,152636,149,42
93544,222,524,N,152947,149,42
93545,222,525,N,153251,149,42
93546,222,526,N,153560,149,42
93547,222,527,N,153865,150,29
93548,222,528,N,154174,150,29
93549,222,529,N,154481,150,29
93550,222,530,N,154789,151,38
93551,222,531,N,155109,151,38
93552,222,532,N,155383,151,38
93553,222,533,N,155718,152,41
93554,222,534,N,156041,152,41
93555,222,535,N,156340,152,41
93556,222,536,N,156658,152,41
93557,222,537,N,156983,153,40
93558,222,538,N,157303,153,40
93559,222,539,N,157606,153,40
93560,222,540,N,157897,154,43
93561,222,541,N,158192,154,43
93562,222,542,N,158457,154,43
93563,222,543,N,158778,155,60
93564,222,544,N,159113,155,60
93565,222,545,N,159424,155,60
93566,222,546,N,159727,155,60
93567,222,547,N,160000,156,45
93568,222,548,N,160315,156,45
93569,222,549,N,160578,156,45
93570,222,550,N,160891,157,35
93571,222,551,N,161179,157,35
93572,222,552,N,161516,157,35
93573,222,553,N,161790,157,35
93574,222,554,N,162105,158,47
93575,222,555,N,162379,158,47
93576,222,556,N,162666,158,47
93577,222,557,N,162950,159,47
93578,222,558,N,163231,159,47
93579,222,559,N,163565,159,47
93580,222,560,N,163848,160,47
93581,222,561,N,164126,160,47
93582,222,562,N,164442,160,47
93583,222,563,N,164730,160,47
93584,222,564,N,165029,161,41
93585,222,565,N,165309,161,41
93586,222,566,N,165617,161,41
93587,222,567,N,165905,162,45
93588,222,568,N,166226,162,45
93589,222,569,N,166498,162,45
93590,222,570,N,166826,162,45
93591,222,571,N,167086,163,36
93592,222,572,N,167407,163,36
93593,222,573,N,167693,163,36
93594,222,574,N,168052,164,52
93595,222,575,N,168370,164,52
93596,222,576,N,168651,164,52
93597,222,577,N,168947,164,52
93598,222,578,N,169209,165,36
93599,222,579,N,169538,165,36
93600,222,580,N,169825,165,36
93601,222,581,N,170159,166,30
93602,222,582,N,170453,166,30
93603,222,583,N,170746,166,30
93604,222,584,N,171036,167,31
93605,222,585,N,171344,167,31
93606,222,586,N,171610,167,31
93607,222,587,N,171920,167,31
93608,222,588,N,172232,168,39
93609,222,589,N,172505,168,39
93610,222,590,N,172830,168,39
93611,222,591,N,173100,169,50
93612,222,592,N,173406,169,50
93613,222,593,N,173683,169,50
93614,222,594,N,173956,169,50
93615,222,595,N,174294,170,26
93616,222,596,N,174587,170,26
93617,222,597,N,174858,170,26
93618,222,598,N,175155,171,44
93619,222,599,N,175438,171,44
93620,222,600,N,175693,171,44
93621,222,601,N,176008,171,44
93622,222,602,N,176295,172,23
93623,222,603,N,176592,172,23
93624,222,604,N,176880,172,23
93625,222,605,N,177151,172,23
93626,222,606,N,177444,173,32
93627,222,607,N,177703,173,32
93628,222,608,N,177985,173,32
93629,222,609,N,178270,174,43
93630,222,610,N,178567,174,43
93631,222,611,N,178870,174,43
93632,222,612,N,179161,174,43
93633,222,613,N,179434,175,33
93634,222,614,N,179744,175,33
93635,222,615,N,180012,175,33
93636,222,616,N,180277,176,31
93637,222,617,N,180617,176,31
93638,222,618,N,180904,176,31
93639,222,619,N,181205,176,31
93640,222,620,N,181470,177,39
93641,222,621,N,181790,177,39
93642,222,622,N,182053,177,39
93643,222,623,N,182334,178,37
93644,222,624,N,182644,178,37
93645,222,625,N,182943,178,37
93646,222,626,N,183214,178,37
93647,222,627,N,183531,179,27
93648,222,628,N,183812,179,27
93649,222,629,N,184095,179,27
93650,222,630,N,184378,180,45
93651,222,631,N,184660,180,45
93652,222,632,N,184936,180,45
93653,222,633,N,185265,180,45
93654,222,634,N,185541,181,39
93655,222,635,N,185841,181,39
93656,222,636,N,186125,181,39
93657,222,637,N,186386,182,56
93658,222,638,N,186673,182,56
93659,222,639,N,186975,182,56
93660,222,640,N,187283,182,56
93661,222,641,N,187559,183,43
93662,222,642,N,187874,183,43
93663,222,643,N,188149,183,43
93664,222,644,N,188430,184,36
93665,222,645,N,188723,184,36
93666,222,646,N,188996,184,36
93667,222,647,N,189323,184,36
93668,222,648,N,189606,185,41
93669,222,649,N,189891,185,41
93670,222,650,N,190188,185,41
93671,222,651,N,190481,186,40
93672,222,652,N,190739,186,40
93673,222,653,N,191053,186,40
93674,222,654,N,191381,186,40
93675,222,655,~,191462,186,40
93676,222,656,N,191694,187,25
93677,222,657,N,192000,187,25
93678,222,658,A,192163,187,25
93679,222,659,N,192545,188,26
93680,222,660,N,192786,188,26
93681,222,661,N,193204,188,26
93682,222,662,~,193398,188,26
93683,222,663,N,193564,189,70
93684,222,664,A,193737,189,70
93685,222,665,N,194134,189,70
93686,222,666,A,194304,189,70
93687,222,667,N,194652,190,31
93688,222,668,A,194819,190,31
93689,222,669,N,195187,190,31
93690,222,670,A,195356,190,31
93691,222,671,N,195713,191,33
93692,222,672,+,195781,191,33
93693,222,673,N,195883,191,33
93694,222,674,N,196084,191,33
93695,222,675,N,196256,191,33
93696,222,676,N,196443,191,33
93697,222,677,N,196629,192,40
93698,222,678,N,196821,192,40
93699,222,679,N,196974,192,40
93700,222,680,+,197176,192,40
93701,222,681,j,197353,192,40
93702,222,682,j,197750,193,33
93703,222,683,j,198154,193,33
93704,222,684,j,198540,193,33
93705,222,685,j,198914,194,32
93706,222,686,j,199286,194,32
93707,222,687,+,199511,194,32
93708,222,688,N,199636,194,32
93709,222,689,N,199946,195,42
93710,222,690,N,200244,195,42
93711,222,691,N,200554,195,42
93712,222,692,N,200820,196,54
93713,222,693,N,201120,196,54
93714,222,694,N,201386,196,54
93715,222,695,A,201552,196,54
93716,222,696,N,201981,197,29
93717,222,697,N,202348,197,29
93718,222,698,N,202699,197,29
93719,222,699,N,203016,198,42
93720,222,700,N,203329,198,42
93721,222,701,N,203588,198,42
93722,222,702,N,203871,199,34
93723,222,703,N,204133,199,34
93724,222,704,N,204626,199,34
93725,222,705,A,204820,200,37
93726,222,706,N,205202,200,37
93727,222,707,A,205366,200,37
93728,222,708,N,205699,200,37
93729,222,709,+,205750,200,37
93730,222,710,N,205866,201,71
93731,222,711,N,206059,201,71
93732,222,712,N,206225,201,71
93733,222,713,N,206526,201,71
93734,222,714,+,206623,201,71
93735,222,715,N,206697,201,71
93736,222,716,N,206819,201,71
93737,222,717,N,206991,202,50
93738,222,718,N,207179,202,50
93739,222,719,N,207410,202,50
93740,222,720,N,207617,202,50
93741,222,721,N,207793,202,50
93742,222,722,N,207974,203,56
93743,222,723,N,208157,203,56
93744,222,724,N,208345,203,56
93745,222,725,N,208511,203,56
93746,222,726,N,208710,203,56
93747,222,727,N,208905,204,62
93748,222,728,N,209088,204,62
93749,222,729,N,209419,204,62
93750,222,730,N,209614,204,62
93751,222,731,N,209773,204,62
93752,222,732,N,209938,205,38
93753,222,733,N,210115,205,38
93754,222,734,+,210337,205,38
93755,222,735,N,210456,205,38
93756,222,736,N,210852,205,38
93757,222,737,N,211268,206,40
93758,222,738,N,211711,206,40
93759,222,739,N,212164,207,40
93760,222,740,N,212526,207,40
93761,222,741,N,212851,207,40
93762,222,742,N,213224,208,47
93763,222,743,N,213528,208,47
93764,222,744,N,213824,208,47
93765,222,745,N,214123,209,48
93766,222,746,N,214421,209,48
93767,222,747,N,214701,209,48
93768,222,748,N,215008,209,48
93769,222,749,N,215292,210,31
93770,222,750,N,215618,210,31
93771,222,751,N,215899,210,31
93772,222,752,N,216212,211,40
93773,222,753,N,216485,211,40
93774,222,754,N,216763,211,40
93775,222,755,N,217072,211,40
93776,222,756,N,217380,212,47
93777,222,757,N,217692,212,47
93778,222,758,N,217972,212,47
93779,222,759,N,218284,213,48
93780,222,760,N,218580,213,48
93781,222,761,N,218844,213,48
93782,222,762,N,219153,214,47
93783,222,763,N,219468,214,47
93784,222,764,N,219744,214,47
93785,222,765,N,220069,214,47
93786,222,766,A,220227,215,34
93787,222,767,N,220614,215,34
93788,222,768,A,220851,215,34
93789,222,769,N,221224,216,45
93790,222,770,N,221494,216,45
93791,222,771,N,221836,216,45
93792,222,772,A,222008,216,45
93793,222,773,N,222393,217,43
93794,222,774,+,222667,217,43
93795,222,775,N,222793,217,43
93796,222,776,A,222958,217,43
93797,222,777,j,223335,218,48
93798,222,778,A,223514,218,48
93799,222,779,N,223926,218,48
93800,222,780,A,224115,218,48
93801,222,781,N,224460,219,55
93802,222,782,A,224627,219,55
93803,222,783,N,225004,219,55
93804,222,784,A,225178,219,55
93805,222,785,+,225271,219,55
93806,222,786,N,225363,220,58
93807,222,787,N,225576,220,58
93808,222,788,N,225738,220,58
93809,222,789,N,225906,220,58
93810,222,790,N,226063,220,58
93811,222,791,N,226202,220,58
93812,222,792,N,226416,221,55
93813,222,793,+,226477,221,55
93814,222,794,N,226616,221,55
93815,222,795,N,226764,221,55
93816,222,796,N,226931,221,55
93817,222,797,N,227103,221,55
93818,222,798,N,227304,221,55
93819,222,799,N,227487,222,47
93820,222,800,N,227654,222,47
93821,222,801,N,227848,222,47
93822,222,802,N,228036,222,47
93823,222,803,N,228288,222,47
93824,222,804,N,228523,223,50
93825,222,805,N,228732,223,50
93826,222,806,N,229035,223,50
93827,222,807,N,229215,223,50
93828,222,808,N,229406,224,40
93829,222,809,N,229600,224,40
93830,222,810,N,229885,224,40
93831,222,811,+,230022,224,40
93832,222,812,j,230293,224,40
93833,222,813,j,230684,225,31
93834,222,814,j,231099,225,31
93835,222,815,j,231514,226,42
93836,222,816,j,231897,226,42
93837,222,817,j,232286,226,42
93838,222,818,j,232676,227,37
93839,222,819,j,233043,227,37
93840,222,820,+,233218,227,37
93841,222,821,N,233356,227,37
93842,222,822,N,233643,228,45
93843,222,823,N,233916,228,45
93844,222,824,N,234185,228,45
93845,222,825,N,234482,228,45
93846,222,826,N,234782,229,40
93847,222,827,N,235067,229,40
93848,222,828,N,235352,229,40
93849,222,829,N,235630,230,39
93850,222,830,N,235885,230,39
93851,222,831,N,236191,230,39
93852,222,832,N,236467,230,39
93853,222,833,N,236761,231,56
93854,222,834,N,237060,231,56
93855,222,835,N,237334,231,56
93856,222,836,N,237622,232,35
93857,222,837,N,237916,232,35
93858,222,838,N,238191,232,35
93859,222,839,N,238461,232,35
93860,222,840,N,238760,233,59
93861,222,841,N,239061,233,59
93862,222,842,N,239350,233,59
93863,222,843,N,239661,234,52
93864,222,844,N,239947,234,52
93865,222,845,N,240224,234,52
93866,222,846,N,240504,234,52
93867,222,847,N,240768,235,47
93868,222,848,N,241079,235,47
93869,222,849,N,241382,235,47
93870,222,850,N,241651,235,47
93871,222,851,N,241961,236,40
93872,222,852,N,242240,236,40
93873,222,853,N,242494,236,40
93874,222,854,+,242728,237,49
93875,222,855,N,242796,237,49
93876,222,856,A,242961,237,49
93877,222,857,N,243351,237,49
93878,222,858,A,243527,237,49
93879,222,859,N,243854,238,53
93880,222,860,A,244022,238,53
93881,222,861,N,244387,238,53
93882,222,862,A,244615,238,53
93883,222,863,N,244960,239,57
93884,222,864,A,245127,239,57
93885,222,865,N,245486,239,57
93886,222,866,A,245658,239,57
93887,222,867,N,246029,240,43
93888,222,868,A,246281,240,43
93889,222,869,N,246655,240,43
93890,222,870,A,246817,241,42
93891,222,871,N,247162,241,42
93892,222,872,A,247338,241,42
93893,222,873,+,247618,241,42
93894,222,874,N,247728,241,42
93895,222,875,N,248021,242,37
93896,222,876,A,248174,242,37
93897,222,877,N,248566,242,37
93898,222,878,N,248872,243,49
93899,222,879,A,249035,243,49
93900,222,880,N,249404,243,49
93901,222,881,N,249656,243,49
93902,222,882,A,249821,243,49
93903,222,883,N,250232,244,50
93904,222,884,A,250407,244,50
93905,222,885,+,250517,244,50
93906,222,886,N,250601,244,50
93907,222,887,N,250841,244,50
93908,222,888,N,251015,245,58
93909,222,889,N,251199,245,58
93910,222,890,N,251369,245,58
93911,222,891,+,251409,245,58
93912,222,892,N,251530,245,58
93913,222,893,N,251847,245,58
93914,222,894,N,252012,246,60
93915,222,895,N,252215,246,60
93916,222,896,N,252392,246,60
93917,222,897,N,252578,246,60
93918,222,898,N,252759,246,60
93919,222,899,N,252929,247,40
93920,222,900,N,253087,247,40
93921,222,901,N,253243,247,40
93922,222,902,N,253418,247,40
93923,222,903,N,253602,247,40
93924,222,904,+,253897,247,40
93925,222,905,N,253991,248,36
93926,222,906,j,254375,248,36
93927,222,907,j,254828,248,36
93928,222,908,N,255289,249,32
93929,222,909,j,255724,249,32
93930,222,910,+,256057,250,42
93931,222,911,N,256142,250,42
93932,222,912,N,256481,250,42
93933,222,913,A,256651,250,42
93934,222,914,N,257059,251,44
93935,222,915,A,257228,251,44
93936,222,916,N,257625,251,44
93937,222,917,+,257703,251,44
93938,222,918,A,257793,251,44
93939,222,919,A,257968,251,44
93940,222,920,A,258160,252,41
93941,222,921,+,258467,252,41
93942,222,922,N,258566,252,41
93943,222,923,A,258740,252,41
93944,222,924,N,259176,253,55
93945,222,925,A,259348,253,55
93946,222,926,+,259507,253,55
93947,222,927,N,259596,253,55
93948,222,928,N,259747,253,55
93949,222,929,N,259940,253,55
93950,222,930,N,260156,254,64
93951,222,931,+,260255,254,64
93952,222,932,N,260434,254,64
93953,222,933,N,260686,254,64
93954,222,934,N,260913,254,64
93955,222,935,N,261106,254,64
93956,222,936,N,261276,255,54
93957,222,937,N,261489,255,54
93958,222,938,N,261719,255,54
93959,222,939,N,261880,255,54
93960,222,940,N,262078,255,54
93961,222,941,N,262242,256,58
93962,222,942,N,262409,256,58
93963,222,943,N,262603,256,58
93964,222,944,N,262788,256,58
93965,222,945,N,262966,256,58
93966,222,946,N,263160,256,58
93967,222,947,N,263328,257,51
93968,222,948,N,263501,257,51
93969,222,949,N,263681,257,51
93970,222,950,N,263835,257,51
93971,222,951,N,264015,257,51
93972,222,952,N,264200,258,57
93973,222,953,N,264378,258,57
93974,222,954,N,264687,258,57
93975,222,955,N,264884,258,57
93976,222,956,N,265143,258,57
93977,222,957,N,265369,259,55
93978,222,958,N,265567,259,55
93979,222,959,+,265829,259,55
93980,222,960,N,265946,259,55
93981,222,961,N,266353,260,38
93982,222,962,+,266681,260,38
93983,222,963,j,266806,260,38
93984,222,964,j,267253,260,38
93985,222,965,A,267429,261,44
93986,222,966,N,267830,261,44
93987,222,967,j,268244,261,44
93988,222,968,j,268629,262,30
93989,222,969,j,269014,262,30
93990,222,970,A,269187,262,30
93991,222,971,j,269565,263,27
93992,222,972,j,269930,263,27
93993,222,973,N,270282,263,27
93994,222,974,A,270440,264,54
93995,222,975,j,270757,264,54
93996,222,976,A,270956,264,54
93997,222,977,A,271103,264,54
93998,222,978,N,271459,265,63
93999,222,979,A,271630,265,63
94000,222,980,+,271699,265,63
94001,222,981,N,271773,265,63
94002,222,982,N,271898,265,63
94003,222,983,N,272040,265,63
94004,222,984,N,272221,265,63
94005,222,985,N,272404,266,59
94006,222,986,N,272539,266,59
94007,222,987,N,272687,266,59
94008,222,988,N,272845,266,59
94009,222,989,N,273005,266,59
94010,222,990,N,273182,266,59
94011,222,991,N,273376,266,59
94012,222,992,N,273546,267,25
94013,222,993,+,273709,267,25
94014,222,994,j,274007,267,25
94015,222,995,j,274343,267,25
94016,222,996,j,274734,268,37
94017,222,997,j,275149,268,37
94018,222,998,j,275587,269,35
94019,222,999,j,276018,269,35
94020,222,1000,A,276208,269,35
94021,222,1001,N,276498,270,43
94022,222,1002,A,276658,270,43
94023,222,1003,j,277031,270,43
94024,222,1004,j,277407,270,43
94025,222,1005,A,277585,271,49
94026,222,1006,+,277876,271,49
94027,222,1007,N,277993,271,49
94028,222,1008,N,278171,271,49
94029,222,1009,N,278316,271,49
94030,222,1010,N,278463,271,49
94031,222,1011,N,278593,272,50
94032,222,1012,N,278731,272,50
94033,222,1013,N,278860,272,50
94034,222,1014,N,279001,272,50
94035,222,1015,N,279148,272,50
94036,222,1016,+,279419,272,50
94037,222,1017,j,279516,272,50
94038,222,1018,j,279909,273,46
94039,222,1019,j,280291,273,46
94040,222,1020,j,280658,274,53
94041,222,1021,+,280876,274,53
94042,222,1022,N,280985,274,53
94043,222,1023,N,281276,274,53
94044,222,1024,N,281553,274,53
94045,222,1025,N,281835,275,46
94046,222,1026,N,282134,275,46
94047,222,1027,N,282433,275,46
94048,222,1028,N,282724,276,46
94049,222,1029,N,283021,276,46
94050,222,1030,N,283295,276,46
94051,222,1031,N,283576,276,46
94052,222,1032,N,283861,277,33
94053,222,1033,N,284154,277,33
94054,222,1034,N,284466,277,33
94055,222,1035,N,284774,278,47
94056,222,1036,N,285042,278,47
94057,222,1037,N,285360,278,47
94058,222,1038,A,285518,278,47
94059,222,1039,N,285919,279,29
94060,222,1040,A,286089,279,29
94061,222,1041,j,286376,279,29
94062,222,1042,j,286843,280,37
94063,222,1043,A,287032,280,37
94064,222,1044,j,287516,280,37
94065,222,1045,A,287762,281,47
94066,222,1046,j,288058,281,47
94067,222,1047,N,288513,281,47
94068,222,1048,A,288698,281,47
94069,222,1049,+,288813,282,62
94070,222,1050,N,288949,282,62
94071,222,1051,N,289107,282,62
94072,222,1052,N,289315,282,62
94073,222,1053,N,289546,282,62
94074,222,1054,N,289764,282,62
94075,222,1055,N,289939,283,60
94076,222,1056,N,290113,283,60
94077,222,1057,N,290324,283,60
94078,222,1058,N,290514,283,60
94079,222,1059,N,290695,283,60
94080,222,1060,+,290901,284,26
94081,222,1061,j,291083,284,26
94082,222,1062,j,291455,284,26
94083,222,1063,j,291813,284,26
94084,222,1064,j,292162,285,37
94085,222,1065,j,292496,285,37
94086,222,1066,j,292846,285,37
94087,222,1067,+,293115,286,60
94088,222,1068,N,293198,286,60
94089,222,1069,N,293493,286,60
94090,222,1070,N,293782,286,60
94091,222,1071,N,294066,287,48
94092,222,1072,N,294360,287,48
94093,222,1073,N,294628,287,48
94094,222,1074,N,294925,288,53
94095,222,1075,N,295253,288,53
94096,222,1076,N,295544,288,53
94097,222,1077,N,295838,288,53
94098,222,1078,N,296131,289,32
94099,222,1079,N,296423,289,32
94100,222,1080,N,296705,289,32
94101,222,1081,N,297029,290,48
94102,222,1082,N,297346,290,48
94103,222,1083,N,297636,290,48
94104,222,1084,N,297965,290,48
94105,222,1085,A,298129,291,54
94106,222,1086,+,298250,291,54
94107,222,1087,N,298374,291,54
94108,222,1088,N,298525,291,54
94109,222,1089,N,298692,291,54
94110,222,1090,+,298721,291,54
94111,222,1091,N,298872,291,54
94112,222,1092,N,299034,292,53
94113,222,1093,N,299201,292,53
94114,222,1094,N,299363,292,53
94115,222,1095,N,299561,292,53
94116,222,1096,+,299799,292,53
94117,222,1097,j,300002,292,53
94118,222,1098,j,300367,293,53
94119,222,1099,j,300754,293,53
94120,222,1100,j,301122,294,39
94121,222,1101,j,301514,294,39
94122,222,1102,+,301813,294,39
94123,222,1103,N,301900,294,39
94124,222,1104,A,302067,294,39
94125,222,1105,j,302411,295,36
94126,222,1106,A,302600,295,36
94127,222,1107,N,302852,295,36
94128,222,1108,j,303195,296,44
94129,222,1109,j,303549,296,44
94130,222,1110,j,303904,296,44
94131,222,1111,A,304102,296,44
94132,222,1112,+,304196,297,47
94133,222,1113,N,304240,297,47
94134,222,1114,N,304443,297,47
94135,222,1115,N,304610,297,47
94136,222,1116,N,304784,297,47
94137,222,1117,+,304908,297,47
94138,222,1118,j,305141,297,47
94139,222,1119,j,305494,298,70
94140,222,1120,+,305733,298,70
94141,222,1121,N,305833,298,70
94142,222,1122,N,306146,298,70
94143,222,1123,N,306452,299,53
94144,222,1124,N,306725,299,53
94145,222,1125,N,307007,299,53
94146,222,1126,N,307283,300,50
94147,222,1127,N,307549,300,50
94148,222,1128,N,307827,300,50
94149,222,1129,N,308137,300,50
94150,222,1130,N,308435,301,44
94151,222,1131,N,308697,301,44
94152,222,1132,N,309010,301,44
94153,222,1133,N,309287,302,46
94154,222,1134,N,309546,302,46
94155,222,1135,N,309870,302,46
94156,222,1136,A,310038,302,46
94157,222,1137,j,310454,303,35
94158,222,1138,A,310633,303,35
94159,222,1139,A,310786,303,35
94160,222,1140,N,311112,303,35
94161,222,1141,A,311274,303,35
94162,222,1142,A,311493,304,42
94163,222,1143,J,311699,304,42
94164,222,1144,N,312011,304,42
94165,222,1145,A,312178,304,42
94166,222,1146,+,312335,305,57
94167,222,1147,N,312410,305,57
94168,222,1148,N,312591,305,57
94169,222,1149,+,312645,305,57
94170,222,1150,N,312752,305,57
94171,222,1151,N,312925,305,57
94172,222,1152,N,313084,305,57
94173,222,1153,N,313253,305,57
94174,222,1154,+,313544,306,30
94175,222,1155,j,313632,306,30
94176,222,1156,j,313957,306,30
94177,222,1157,j,314381,307,28
94178,222,1158,N,314839,307,28
94179,222,1159,A,315011,307,28
94180,222,1160,j,315467,308,64
94181,222,1161,A,315673,308,64
94182,222,1162,A,315870,308,64
94183,222,1163,N,316287,308,64
94184,222,1164,A,316469,309,44
94185,222,1165,+,316617,309,44
94186,222,1166,N,316720,309,44
94187,222,1167,N,316882,309,44
94188,222,1168,+,317049,309,44
94189,222,1169,N,317105,309,44
